fund_code,related_sector
021213,中证A50指数
021215,中证A50指数
021221,中债-1-5年农发行债券财富(总值)指数
021216,中证A50指数
021223,中证A50指数
021222,中证A50指数
021224,上证科创板芯片指数
021225,上证科创板芯片指数
021230,中债-0-3年政策性金融债全价(总值)指数
021229,中债-0-3年政策性金融债全价(总值)指数
021233,中证A50指数
021234,中证A50指数
021231,中证A50指数
021232,中证A50指数
021243,中证中央企业红利指数
021245,中证A100指数
021246,中证A100指数
021244,中证中央企业红利指数
021250,中证全指医疗器械指数
021252,中证信息技术应用创新产业指数
021254,沪深300ESG基准指数
021251,中证全指医疗器械指数
021253,中证信息技术应用创新产业指数
021257,中证A50指数
021255,沪深300ESG基准指数
021258,中债-1-3年国开行债券财富(总值)指数
021256,中证A50指数
021259,中债-0-2年国开行债券财富(总值)指数
021269,中债-绿色普惠主题金融债券优选全价(总值)指数
021270,中债-绿色普惠主题金融债券优选全价(总值)指数
021275,上证科创板100指数
021278,上证科创板100指数
021279,上证科创板100指数
021280,国证疫苗与生物科技指数
021276,上证科创板100指数
021281,国证疫苗与生物科技指数
021284,上证科创板100指数
021285,上证科创板100指数
021293,国证疫苗与生物科技指数
021295,中证港股通科技指数
021294,中证港股通科技指数
021292,国证疫苗与生物科技指数
021296,国证有色金属行业指数
021298,北证50成份指数
021299,北证50成份指数
021297,国证有色金属行业指数
021301,中证机器人指数
021302,中证机器人指数
021300,中证同业存单AAA指数
021303,中债-绿色普惠主题金融债券优选全价(总值)指数
021304,中债-绿色普惠主题金融债券优选全价(总值)指数
021314,中证信息技术应用创新产业指数
021315,中证信息技术应用创新产业指数
021325,中债-1-5年政策性金融债全价(总值)指数
021326,中债-1-5年政策性金融债全价(总值)指数
021327,细分机械
021328,细分机械
021329,上证科创板100指数
021330,上证科创板100指数
021340,中债-0-2年政策性金融债全价(总值)指数
021341,中债-0-2年政策性金融债全价(总值)指数
021344,中证芯片产业指数
021348,中债-绿色普惠主题金融债券优选全价(总值)指数
021349,中债-绿色普惠主题金融债券优选全价(总值)指数
021353,中债-0-3年政策性金融债全价(总值)指数
021354,中债-0-3年政策性金融债全价(总值)指数
021359,中证A50指数
021358,中证沪港深互联网人民币指数
021362,中证沪深港黄金产业股票指数
021367,创业板综合指数
021365,中证全指可选消费指数
021368,创业板综合指数
021366,中证全指可选消费指数
021363,中证沪深港黄金产业股票指数
021371,中债-1-3年国开行债券全价(总值)指数
021375,中证红利低波动100指数
021376,中证红利低波动100指数
021377,中证港股通互联网指数
021378,中证港股通互联网指数
021385,上证科创板100指数
021386,上证科创板100指数
021388,中证红利低波动100指数
021389,中证红利低波动100指数
021392,中债-0-3年政策性金融债财富(总值)指数
021393,中债-0-3年政策性金融债财富(总值)指数
021397,中证云计算与大数据主题指数
021399,中证红利指数
021398,中证云计算与大数据主题指数
021400,中证红利指数
021415,中证红利低波动指数
021416,中债-绿色普惠主题金融债券优选全价(总值)指数
021418,中证红利低波动指数
021417,中债-绿色普惠主题金融债券优选全价(总值)指数
021420,国证信息技术创新主题指数
021421,国证信息技术创新主题指数
021458,恒生港股通高股息低波动指数
021457,恒生港股通高股息低波动指数
021461,中证上游资源产业指数
021464,中证港股通科技指数
021465,中证港股通科技指数
021469,中证全指医疗器械指数
021471,中证全指信息技术指数
021470,中证全指医疗器械指数
021472,中证全指信息技术指数
021474,上证科创板新一代信息技术指数
021475,上证科创板新一代信息技术指数
021481,国证龙头家电指数
021482,中证红利低波动指数
021480,国证龙头家电指数
021485,上证科创板50成份指数
021483,中证红利低波动指数
021484,上证科创板50成份指数
021494,沪深300指数
021499,黄金9999
021508,0-3年期政策性金融债指数(全价)
021519,中债-0-3年政策性金融债全价(总值)指数
021507,0-3年期政策性金融债指数(全价)
021527,中证同业存单AAA指数
021520,中债-0-3年政策性金融债全价(总值)指数
021532,中证半导体材料设备主题指数
021534,细分有色
021535,中证软件服务指数
021533,中证半导体材料设备主题指数
021536,中证软件服务指数
021539,法国CAC40指数
021540,法国CAC40指数
021551,中证红利低波动100指数
021550,中证红利低波动100指数
021556,中证全指证券公司指数
021561,中证央企红利50指数
021562,中证央企红利50指数
021563,上海清算所0-3年政策性金融债全价指数
021567,0-3年期政策性金融债指数(全价)
021565,中债-0-3年农发行债券财富(总值)指数
021566,中债-0-3年农发行债券财富(总值)指数
021568,0-3年期政策性金融债指数(全价)
021564,上海清算所0-3年政策性金融债全价指数
021580,中证人工智能主题指数
021584,中证港股通央企红利指数
021583,中证港股通央企红利指数
021592,中证同业存单AAA指数
021597,中债-1-3年政策性金融债财富(总值)指数
021603,中证信息技术应用创新产业指数
021602,中证信息技术应用创新产业指数
021607,上证科创板芯片指数
021606,中债新综合财富(总值)指数
021608,上证科创板芯片指数
021610,中证环保产业50指数
021609,中债7-10年国开行债券财富(总值)指数
021614,中证全指软件指数
021615,中证全指软件指数
021619,中证油气产业指数
021621,中证汽车零部件主题指数
021620,中证油气产业指数
021622,中证汽车零部件主题指数
021633,中证香港科技指数指数
021635,沪深300指数
021634,中证香港科技指数指数
021654,中证全指计算机指数
021652,国证龙头家电指数
021653,中证全指计算机指数
021658,恒生生物科技指数
021659,恒生生物科技指数
021660,上证科创板100指数
021661,上证科创板100指数
021672,中证全指软件指数
021673,中证沪深港黄金产业股票指数
021674,中证沪深港黄金产业股票指数
021682,创业板科技指数
021681,中证医疗指数
021683,创业板科技指数
021687,北证50成份指数
021689,中证800汽车与零部件指数
021690,北证50成份指数
021688,北证50成份指数
021691,北证50成份指数
021698,中证光伏产业指数
021701,上证国有企业红利指数
021702,上证国有企业红利指数
021706,上海清算所银行间1-3年中高等级信用债指数
021705,上海清算所银行间1-3年中高等级信用债指数
021708,中证红利低波动指数
021707,中证红利低波动指数
021709,中债-同业存单AAA全价(总值)指数
021714,中证全指医疗保健设备与服务指数
021716,中证云计算与大数据主题指数
021715,中证全指医疗保健设备与服务指数
021721,中债-0-3年政策性金融债全价(总值)指数
021720,中债-0-3年政策性金融债全价(总值)指数
021718,中证半导体产业指数
021717,中证云计算与大数据主题指数
021719,中证半导体产业指数
021722,上证50指数
021723,上证50指数
021737,沪深300指数
021735,中证沪港深红利成长低波动人民币指数
021738,上海金
021739,创业板指数(价格)
021740,黄金9999
021748,中证同业存单AAA指数
021745,中证1000指数
021749,创业板成长指数
021752,中证全指电力公用事业指数
021750,创业板成长指数
021753,中证全指电力公用事业指数
021757,沪深300指数
021758,沪深300指数
021759,中证港股通创新药指数
021760,中证港股通创新药指数
021766,北证50成份指数
021765,北证50成份指数
021771,中证全指汽车指数
021768,上证科创板50成份指数
021770,中证全指汽车指数
021773,纳斯达克100指数
021778,纳斯达克100指数
021788,中证全指计算机指数
021789,中证全指计算机指数
021800,中证A100指数
021799,中证A100指数
021810,创业板指数(价格)
021811,创业板指数(价格)
021822,国证石油天然气指数
021823,国证石油天然气指数
